LECROYWaveRunner„U,21892,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Jun-2021 15:24:40,0                 
Time,Ampl
-2.818417e-08,-0.000924556
-2.808417e-08,-0.000877855
-2.798417e-08,-0.000932339
-2.788417e-08,-0.0010439
-2.778417e-08,-0.00125405
-2.768417e-08,-0.00140453
-2.758417e-08,-0.00156928
-2.748417e-08,-0.00160301
-2.738417e-08,-0.00155891
-2.728417e-08,-0.00144215
-2.718417e-08,-0.000956987
-2.708417e-08,-0.000534086
-2.698417e-08,-0.000558734
-2.688417e-08,-0.000742942
-2.678417e-08,-0.000772779
-2.668417e-08,-0.000728673
-2.658417e-08,-0.00116584
-2.648417e-08,-0.00164063
-2.638417e-08,-0.00159263
-2.628417e-08,-0.00127222
-2.618417e-08,-0.0009038
-2.608417e-08,-0.000867477
-2.598417e-08,-0.00080521
-2.588417e-08,-0.000693647
-2.578417e-08,-0.000764995
-2.568417e-08,-0.000606732
-2.558417e-08,-0.000671594
-2.548417e-08,-0.00122422
-2.538417e-08,-0.00133708
-2.528417e-08,-0.000907692
-2.518417e-08,-0.000988121
-2.508417e-08,-0.00116195
-2.498417e-08,-0.000766293
-2.488417e-08,-0.000668999
-2.478417e-08,-0.000656027
-2.468417e-08,-0.000386201
-2.458417e-08,-0.00039139
-2.448417e-08,-0.000436793
-2.438417e-08,-0.000403065
-2.428417e-08,-0.00041474
-2.418417e-08,-0.000691053
-2.408417e-08,-0.00109968
-2.398417e-08,-0.00097904
-2.388417e-08,-0.000562626
-2.378417e-08,-0.000671594
-2.368417e-08,-0.000959581
-2.358417e-08,-0.000365445
-2.348417e-08,0.000342848
-2.338417e-08,0.000140478
-2.328417e-08,-0.000135834
-2.318417e-08,-0.000214965
-2.308417e-08,-0.00041474
-2.298417e-08,-0.000580787
-2.288417e-08,-0.000598949
-2.278417e-08,-0.000704025
-2.268417e-08,-0.00092715
-2.258417e-08,-0.000656027
-2.248417e-08,-0.000343392
-2.238417e-08,-0.000283719
-2.228417e-08,-8.13496e-05
-2.218417e-08,-0.000187723
-2.208417e-08,-0.000309664
-2.198417e-08,-0.000218857
-2.188417e-08,-0.000251288
-2.178417e-08,2.24296e-05
-2.168417e-08,0.000169018
-2.158417e-08,-0.000234424
-2.148417e-08,-0.000457549
-2.138417e-08,-0.000406957
-2.128417e-08,-0.000545762
-2.118417e-08,-0.000763698
-2.108417e-08,-0.000486089
-2.098417e-08,-4.11352e-05
-2.088417e-08,-4.89186e-05
-2.078417e-08,-0.000251288
-2.068417e-08,-0.000272044
-2.058417e-08,-0.000229235
-2.048417e-08,-0.00039139
-2.038417e-08,-0.000592462
-2.028417e-08,-0.000596354
-2.018417e-08,-0.00056522
-2.008417e-08,-0.000447171
-1.998417e-08,-9.69165e-05
